property_type,sector,bedRoom,bathroom,built_up_area,study room,servant room,store room
0.0,105.0,2.0,2,1083.0,0,0,0
1.0,112.0,2.0,1,900.0,0,0,0
0.0,6.0,3.0,4,2061.0,1,1,0
0.0,103.0,3.0,3,1603.0,0,0,0
0.0,16.0,2.0,2,1500.0,1,1,1
0.0,76.0,3.0,3,1584.0,1,0,0
0.0,105.0,3.0,2,1556.0,0,0,0
0.0,6.0,3.0,2,695.0,0,0,0
0.0,111.0,2.0,2,535.0,0,0,0
0.0,72.0,2.0,2,1400.0,0,0,0
0.0,73.0,3.0,3,1833.0,1,1,0
0.0,44.0,3.0,3,1639.0,0,0,0
0.0,97.0,3.0,3,141.0,0,0,0
1.0,53.0,1.75,6,1728.0,0,0,0
1.0,25.0,9.0,9,2430.0,0,0,0
0.0,40.0,2.0,2,590.0,0,0,0
0.0,5.0,3.0,3,1620.0,1,0,0
0.0,97.0,2.0,3,1576.0,0,0,1
0.0,4.0,3.0,3,1493.0,0,1,0
0.0,69.0,2.0,2,1333.0,1,0,0
0.0,44.0,4.0,3,2091.0,0,0,0
0.0,63.0,3.0,3,1900.0,1,1,0
0.0,73.0,3.0,3,2816.0,0,1,0
0.0,50.0,4.0,4,2712.0,0,1,0
0.0,92.0,2.0,2,985.0,0,0,0
0.0,55.0,3.0,4,2251.0,0,1,0
0.0,2.0,3.0,4,2232.0,0,1,0
0.0,17.0,2.0,2,1418.0,0,0,0
0.0,87.0,2.0,2,1057.0,1,0,0
0.0,78.0,4.0,4,1819.0,0,0,0
1.0,31.0,5.0,5,4518.0,1,1,0
1.0,74.0,4.0,4,5200.0,0,1,1
0.0,100.0,2.0,2,1300.0,0,0,0
0.0,103.0,3.0,3,1929.0,0,1,0
1.0,45.0,3.0,2,1458.0,0,0,1
1.0,50.0,3.0,4,1935.0,0,1,0
0.0,95.0,3.0,3,1570.0,0,1,0
0.0,4.0,3.0,4,1945.0,1,1,0
0.0,57.0,2.0,2,1330.0,0,0,0
0.0,39.0,3.0,2,1512.0,0,0,0
0.0,11.0,3.0,3,1584.0,0,0,0
0.0,99.0,3.0,3,1582.0,0,0,0
0.0,5.0,3.0,4,1731.0,0,1,0
0.0,29.0,4.0,5,6300.0,0,0,0
0.0,64.0,2.0,2,950.0,0,0,0
1.0,64.0,4.0,3,1665.0,1,1,1
0.0,78.0,3.0,3,1428.0,0,0,0
0.0,69.0,2.0,2,1278.0,0,0,0
0.0,107.0,2.0,2,632.0,0,0,0
0.0,11.0,3.0,2,1477.0,0,0,0
0.0,4.0,3.0,4,1400.0,0,1,0
0.0,107.0,2.0,2,713.0,1,0,0
0.0,105.0,3.0,3,1801.0,0,0,0
0.0,103.0,4.0,4,3030.0,0,1,0
0.0,11.0,3.0,3,2303.0,0,1,0
0.0,1.0,4.0,4,1850.0,0,0,0
0.0,44.0,2.0,3,656.0,0,0,0
1.0,63.0,10.0,10,8286.0,1,1,0
0.0,63.0,1.0,1,672.0,0,0,0
0.0,103.0,2.0,2,650.0,0,0,0
0.0,4.0,3.0,4,1900.0,1,1,0
0.0,63.0,1.0,1,839.0,0,0,0
0.0,111.0,2.0,2,590.0,0,0,0
0.0,107.0,2.0,2,1095.0,1,0,0
0.0,8.0,3.0,4,1305.0,1,1,0
0.0,27.0,3.0,4,2600.0,0,1,0
0.0,81.0,3.0,3,1723.0,0,0,0
0.0,5.0,3.0,3,1683.0,1,0,0
0.0,89.0,2.0,2,1494.0,1,0,0
0.0,47.0,1.0,1,500.0,0,0,0
0.0,43.0,2.0,2,1430.0,0,0,0
0.0,95.0,3.0,3,1549.0,0,1,0
0.0,54.0,3.0,4,4778.0,0,0,0
0.0,111.0,2.0,2,978.0,0,0,0
0.0,80.0,3.0,5,1527.0,0,1,0
0.0,15.0,4.0,5,2670.0,0,1,0
0.0,107.0,2.0,2,610.0,0,0,0
0.0,111.0,2.0,2,800.0,0,0,0
0.0,75.0,1.0,1,610.0,0,0,0
0.0,55.0,3.0,3,2006.0,0,1,0
0.0,39.0,3.0,3,1900.0,0,1,0
0.0,92.0,3.0,3,1438.0,0,0,1
1.0,31.0,4.0,4,1800.0,1,1,0
0.0,69.0,2.0,2,1278.0,1,0,0
1.0,18.0,4.5,6,1710.0,0,0,0
0.0,17.0,4.0,4,2991.0,1,1,0
1.0,54.0,4.0,4,3240.0,1,1,1
0.0,5.0,2.0,2,1361.0,0,0,0
0.0,89.0,3.0,3,1213.0,0,0,0
0.0,105.0,3.0,3,1692.0,1,0,0
0.0,10.0,3.0,2,1343.0,1,1,0
1.0,38.0,2.0,2,1426.0,0,0,0
0.0,73.0,2.0,2,1186.0,0,0,0
0.0,105.0,3.0,3,1700.0,0,1,0
0.0,95.0,3.0,3,1600.0,0,1,0
0.0,72.0,3.0,3,1202.0,0,1,0
0.0,92.0,4.0,4,3512.0,0,1,0
1.0,79.0,4.0,4,2628.0,0,0,0
0.0,6.0,2.0,3,1538.0,0,1,0
1.0,90.0,4.0,6,558.0,0,0,0
1.0,74.0,4.0,5,2250.0,1,1,0
0.0,63.0,3.0,3,1900.0,0,1,0
1.0,6.0,2.0,2,795.0,1,0,0
0.0,89.0,3.0,3,1154.0,0,0,0
1.0,13.0,5.0,3,1300.0,0,0,0
0.0,97.0,4.0,4,2600.0,1,1,0
0.0,109.0,4.0,5,2150.0,0,1,0
0.0,103.0,2.0,2,1225.0,1,0,0
1.0,50.0,3.0,3,1080.0,0,0,0
0.0,55.0,4.0,4,2200.0,0,1,0
0.0,73.0,3.0,3,1650.0,1,1,0
0.0,57.0,4.0,3,10000.0,0,1,0
0.0,73.0,3.0,3,1828.0,0,0,0
1.0,64.0,9.0,9,2700.0,0,1,0
1.0,33.0,9.0,9,3240.0,0,1,1
1.0,16.0,4.0,6,6382.0,0,1,1
0.0,16.0,3.0,3,2225.56,0,0,0
1.0,79.0,4.0,5,3600.0,1,1,0
0.0,9.0,3.0,3,1750.0,0,0,0
0.0,73.0,3.0,3,1493.0,1,1,0
0.0,4.0,2.0,2,742.0,0,0,0
1.0,13.0,8.0,5,2476.0,0,0,0
0.0,105.0,3.0,2,2350.0,0,0,0
0.0,2.0,3.0,3,1914.0,0,1,0
1.0,7.0,5.0,3,3500.0,0,0,0
0.0,27.0,4.0,5,3333.0,0,1,0
0.0,75.0,4.0,4,2833.0,0,1,0
0.0,2.0,2.0,2,993.0,0,0,0
1.0,49.0,4.0,4,3240.0,1,1,0
0.0,101.0,2.0,2,1032.0,0,0,0
0.0,98.0,2.0,2,668.0,0,0,0
1.0,46.0,1.0,1,450.0,0,0,0
0.0,97.0,2.0,2,1512.0,0,0,0
0.0,89.0,3.0,3,1795.0,0,0,0
0.0,43.0,3.0,4,1665.0,0,0,0
0.0,4.0,3.0,4,1710.0,0,1,0
0.0,107.0,1.0,1,308.0,0,0,0
1.0,98.0,4.0,4,3400.0,1,1,1
0.0,92.0,4.0,5,3017.0,0,1,0
1.0,55.0,3.0,3,1800.0,0,0,0
0.0,78.0,3.0,3,1419.0,0,0,0
0.0,39.0,2.0,2,1279.0,0,0,0
1.0,36.0,2.0,3,999.0,0,0,1
1.0,13.0,3.0,2,128.0,0,0,0
0.0,44.0,3.0,3,1439.0,0,0,0
0.0,8.0,3.0,4,1186.0,1,1,0
0.0,6.0,2.0,2,1403.0,0,0,0
0.0,74.0,4.0,4,3500.0,1,1,1
0.0,92.0,4.0,4,2599.0,0,1,0
1.0,29.0,4.0,4,1070.0,0,0,0
0.0,16.0,3.0,4,2225.56,0,1,0
1.0,7.0,2.0,2,56.0,0,0,0
0.0,111.0,2.0,2,534.0,0,0,0
1.0,31.0,4.0,4,4235.0,1,0,1
0.0,8.0,4.0,4,2100.0,0,1,0
0.0,107.0,3.0,2,716.0,0,0,0
0.0,17.0,3.0,3,1980.0,0,1,0
0.0,109.0,3.0,5,1807.0,0,1,0
0.0,98.0,2.0,2,1360.0,0,0,0
0.0,109.0,3.0,5,1807.0,0,1,0
0.0,73.0,3.0,3,1500.0,1,1,0
0.0,57.0,3.0,4,1870.0,0,1,0
0.0,108.0,2.0,2,784.0,0,0,1
0.0,25.0,2.0,2,1416.0,1,0,0
0.0,80.0,3.0,4,1527.0,0,1,0
1.0,81.0,4.0,4,2610.0,0,0,0
0.0,98.0,3.0,3,1747.0,0,1,0
0.0,56.0,1.0,1,648.0,0,0,0
0.0,111.0,1.0,1,386.0,0,0,0
0.0,78.0,3.0,3,1428.0,0,0,0
1.0,71.0,4.0,4,3950.0,0,0,0
1.0,45.0,3.0,3,1440.0,0,0,0
0.0,4.0,3.0,3,1571.0,0,0,0
1.0,7.0,3.0,3,1050.0,0,0,0
0.0,73.0,3.0,3,1650.0,1,1,0
0.0,111.0,2.0,2,900.0,0,0,0
0.0,15.0,3.0,4,2200.0,0,1,0
0.0,4.0,3.0,3,1676.0,0,0,0
0.0,55.0,3.0,4,2159.0,0,0,0
0.0,70.0,1.0,1,639.0,0,0,0
1.0,57.0,5.0,5,3240.0,1,1,0
0.0,47.0,2.0,2,1056.0,0,0,0
0.0,96.0,3.0,3,1710.0,0,0,0
0.0,88.0,3.0,3,1853.0,0,0,0
0.0,105.0,3.0,3,713.0,0,0,0
0.0,43.0,3.0,3,1697.0,0,0,0
0.0,5.0,2.0,2,1250.0,1,0,0
0.0,97.0,2.0,2,1730.0,0,0,0
0.0,77.0,3.0,2,1403.0,0,0,0
0.0,88.0,3.0,3,2813.0,0,1,0
0.0,54.0,3.0,4,1526.0,1,0,0
0.0,11.0,3.0,3,1550.0,0,0,0
0.0,76.0,3.0,3,1563.0,0,0,0
0.0,40.0,3.0,2,1244.0,0,0,0
0.0,97.0,2.0,2,102.0,0,0,0
0.0,95.0,3.0,3,1600.0,0,1,0
1.0,54.0,4.0,4,2700.0,0,1,0
0.0,6.0,4.0,4,2851.0,0,1,0
1.0,76.0,4.0,4,2700.0,0,0,0
1.0,98.0,4.0,4,2800.0,0,1,0
0.0,103.0,2.0,2,796.0,0,0,0
0.0,103.0,3.0,3,1566.0,0,0,0
0.0,89.0,3.0,3,1650.0,0,1,0
0.0,15.0,4.0,6,4072.0,0,1,0
0.0,106.0,2.0,2,597.0,0,0,0
1.0,79.0,3.0,1,550.0,0,0,0
0.0,111.0,3.0,2,1210.0,0,0,0
0.0,9.0,2.0,2,543.0,0,0,0
0.0,73.0,2.0,2,1015.0,0,0,0
0.0,54.0,4.0,4,2134.0,1,1,0
0.0,111.0,3.0,2,978.0,0,0,0
0.0,97.0,3.0,4,2399.0,0,0,1
0.0,73.0,3.0,3,1654.0,0,0,0
0.0,6.0,3.0,2,1607.0,1,0,0
0.0,64.0,5.0,6,5010.0,0,1,0
0.0,104.0,4.0,4,2604.0,0,1,0
0.0,17.0,3.0,4,2350.0,0,1,0
0.0,6.0,3.0,4,2090.0,0,1,0
0.0,92.0,3.0,3,2343.0,0,1,0
0.0,6.0,3.0,4,2000.0,0,1,0
1.0,105.0,2.0,2,959.0,0,0,0
0.0,101.0,2.0,2,672.0,0,0,0
0.0,39.0,2.0,2,1111.0,0,0,0
0.0,44.0,3.0,2,1900.0,0,1,0
0.0,74.0,3.0,4,2000.0,0,1,0
0.0,94.0,3.0,3,1893.0,0,1,0
0.0,93.0,2.0,2,1294.0,1,0,0
1.0,11.0,5.0,7,6228.0,1,1,1
0.0,96.0,3.0,4,1703.0,0,1,0
0.0,13.0,3.0,2,1403.0,0,0,0
1.0,57.0,4.0,4,4500.0,0,1,0
0.0,92.0,3.0,4,2407.0,1,1,0
0.0,4.0,2.0,2,747.0,0,0,0
0.0,103.0,3.0,4,1765.0,0,1,0
0.0,35.0,2.0,2,778.0,1,0,0
0.0,39.0,4.0,4,2371.0,0,1,0
0.0,107.0,2.0,2,744.0,0,0,0
0.0,97.0,2.0,2,1600.0,0,0,0
1.0,23.0,2.0,2,105.0,0,0,0
0.0,111.0,2.0,2,1344.0,0,0,0
0.0,67.0,3.0,2,111.0,0,0,0
0.0,89.0,2.0,2,1223.0,0,0,0
0.0,40.0,1.0,1,458.0,0,0,0
0.0,82.0,2.0,2,590.0,0,0,0
1.0,50.0,7.0,7,2034.0,1,1,1
0.0,10.0,2.0,3,978.23,1,0,0
0.0,81.0,3.0,3,1950.0,0,1,0
0.0,37.0,2.0,2,896.0,0,0,0
0.0,76.0,3.0,3,1551.0,0,1,1
0.0,53.0,1.0,1,599.0,0,0,0
0.0,4.0,3.0,3,1690.0,0,0,0
0.0,104.0,2.0,2,1186.0,0,0,0
0.0,95.0,3.0,2,1600.0,0,0,0
0.0,73.0,2.0,2,1186.0,0,0,0
0.0,111.0,1.0,1,443.0,0,0,0
0.0,97.0,3.0,4,2026.0,0,0,0
1.0,47.0,2.0,3,160.0,0,0,0
0.0,81.0,3.0,3,1300.0,0,0,0
0.0,111.0,3.0,3,1382.0,0,0,0
0.0,78.0,3.0,3,1428.0,0,0,0
0.0,89.0,2.0,2,1350.0,1,0,0
0.0,60.0,3.0,4,2500.0,0,1,0
1.0,31.0,6.0,6,4518.0,0,1,0
0.0,97.0,3.0,4,2179.0,0,0,0
1.0,13.0,1.6666666666666667,5,800.0,0,0,0
0.0,4.0,3.0,3,1337.0,0,0,0
0.0,73.0,3.0,3,1717.0,1,1,1
1.0,102.0,9.0,9,2628.0,0,0,0
1.0,48.0,3.0,3,900.0,0,0,0
0.0,54.0,4.0,5,4422.0,0,1,0
1.0,30.0,9.0,9,5800.0,0,1,1
1.0,54.0,5.0,6,8250.0,0,1,0
0.0,78.0,3.0,2,1473.0,0,0,0
0.0,4.0,3.0,3,1314.0,0,0,0
1.0,81.0,5.0,4,2610.0,0,1,0
0.0,33.0,3.0,3,1700.0,0,1,0
0.0,39.0,3.0,3,1619.0,0,0,0
0.0,104.0,3.0,4,1786.0,1,1,0
0.0,96.0,2.0,2,528.0,0,0,0
0.0,83.0,3.0,3,1975.0,0,0,0
0.0,78.0,3.0,3,1428.0,0,0,0
0.0,73.0,3.0,3,1833.0,1,1,0
0.0,73.0,3.0,3,1262.0,0,1,0
0.0,111.0,2.0,2,561.0,0,0,0
0.0,1.0,3.0,3,1778.0,0,0,0
1.0,31.0,4.0,4,1350.0,0,0,1
0.0,92.0,3.0,4,2511.0,0,1,0
0.0,96.0,3.0,2,1222.0,1,0,0
1.0,51.0,6.0,4,2475.0,1,1,1
0.0,78.0,3.0,3,1428.0,0,0,0
0.0,63.0,1.0,2,678.0,0,0,0
0.0,50.0,3.0,3,1273.0,0,0,0
0.0,112.0,2.0,2,1361.0,0,0,0
0.0,74.0,3.0,3,2200.0,1,0,0
0.0,105.0,4.0,4,1607.0,0,0,0
1.0,57.0,6.0,6,4861.0,0,0,0
0.0,97.0,4.0,4,2600.0,1,1,0
0.0,78.0,4.0,4,1743.0,0,0,1
1.0,92.0,4.0,4,5480.0,0,1,1
0.0,69.0,3.0,3,1538.0,0,0,0
0.0,14.0,4.0,4,2350.0,0,1,0
0.0,92.0,3.0,3,1929.0,0,1,0
0.0,4.0,3.0,3,1315.0,0,0,0
0.0,87.0,2.0,2,1163.0,0,0,0
1.0,50.0,4.0,4,3762.0,0,1,0
0.0,17.0,4.0,4,2353.0,1,1,0
0.0,103.0,4.0,4,2726.0,0,1,0
0.0,93.0,3.0,3,1588.0,0,0,0
0.0,81.0,2.0,2,1312.0,1,0,0
0.0,103.0,2.0,2,1222.0,1,0,0
0.0,97.0,2.0,2,1475.0,0,0,0
0.0,95.0,3.0,3,1400.0,0,1,0
0.0,105.0,3.0,3,1596.0,0,0,0
0.0,9.0,4.0,5,2505.0,0,1,0
0.0,105.0,3.0,2,1473.0,0,0,0
0.0,86.0,2.0,2,1199.0,0,0,0
0.0,53.0,3.0,3,1906.0,0,0,0
0.0,44.0,4.0,3,1650.0,0,0,0
0.0,18.0,2.0,2,800.0,0,0,0
0.0,111.0,2.0,2,516.0,0,0,0
0.0,103.0,3.0,4,1525.0,0,1,0
0.0,98.0,3.0,3,1900.0,0,0,0
0.0,105.0,3.0,4,1804.0,0,1,0
1.0,38.0,2.0,4,1460.0,0,0,0
0.0,89.0,3.0,3,1321.0,1,0,0
0.0,43.0,2.0,2,1180.0,1,0,0
0.0,17.0,3.0,3,1890.0,1,0,0
0.0,111.0,2.0,2,556.0,0,0,0
0.0,73.0,3.0,3,2040.0,0,1,0
0.0,103.0,2.0,2,767.0,0,0,0
1.0,11.0,7.0,5,4500.0,1,1,0
0.0,97.0,3.0,4,2300.0,0,0,0
0.0,105.0,3.0,3,1423.0,0,0,0
1.0,33.0,4.0,5,2844.0,1,1,1
0.0,11.0,3.0,4,1797.0,0,1,0
0.0,97.0,3.0,4,1650.0,0,1,0
0.0,8.0,3.0,4,1186.0,1,1,0
1.0,93.0,4.0,4,3900.0,0,1,0
1.0,54.0,4.0,4,7000.0,0,0,0
1.0,47.0,2.0,2,61.0,0,0,0
0.0,105.0,3.0,2,1141.0,0,0,0
0.0,103.0,3.0,3,1650.0,0,0,0
0.0,18.0,3.0,4,2000.0,1,1,0
0.0,86.0,4.0,4,3889.0,1,1,0
0.0,5.0,3.0,3,1845.0,0,0,0
0.0,78.0,3.0,3,1392.0,0,0,0
0.0,78.0,4.0,4,1783.0,0,0,0
0.0,10.0,2.0,3,978.23,0,1,0
1.0,13.0,7.0,3,300.0,0,0,0
0.0,93.0,3.0,4,1620.0,0,1,0
0.0,50.0,4.0,4,2722.0,0,1,0
0.0,88.0,3.0,2,1472.0,0,0,0
0.0,6.0,4.0,4,2851.0,0,1,0
0.0,17.0,2.0,2,1430.0,1,0,0
0.0,103.0,2.0,2,1122.0,1,0,0
0.0,41.0,2.0,2,1338.0,0,0,0
0.0,9.0,2.0,2,1236.0,0,0,0
0.0,110.0,4.0,3,2056.0,0,0,0
1.0,54.0,4.0,4,4000.0,1,1,0
0.0,69.0,3.0,3,1630.0,0,0,0
0.0,111.0,1.0,1,474.042156,0,0,0
1.0,31.0,5.0,5,2700.0,1,1,1
0.0,44.0,3.0,3,1983.0,1,0,0
1.0,31.0,4.0,4,9000.0,1,1,1
0.0,75.0,4.0,5,2385.0,0,1,0
0.0,93.0,2.0,2,1383.0,0,0,0
0.0,69.0,3.0,3,1475.0,1,0,0
0.0,101.0,3.0,3,1423.0,1,0,0
0.0,97.0,4.0,4,3151.0,0,0,0
1.0,46.0,10.0,11,7000.0,0,0,0
0.0,44.0,3.0,5,1833.0,0,1,0
0.0,99.0,3.0,3,1674.0,0,0,0
0.0,57.0,3.0,4,2700.0,0,1,0
0.0,70.0,4.0,6,3872.0,0,1,0
0.0,4.0,4.0,5,2311.0,0,1,0
0.0,73.0,4.0,4,1975.0,0,1,0
0.0,85.0,2.0,2,1582.0,0,0,0
0.0,89.0,3.0,3,1348.0,0,0,0
0.0,105.0,3.0,3,1792.0,0,1,0
1.0,29.0,4.0,4,1080.0,1,0,1
0.0,46.0,3.0,4,2222.0,0,1,0
0.0,111.0,2.0,2,508.0,0,0,0
1.0,52.0,5.0,4,1836.0,0,0,1
0.0,44.0,3.0,3,1711.0,0,0,0
0.0,103.0,2.0,2,1444.0,0,0,0
0.0,93.0,4.0,3,1800.0,0,0,0
0.0,111.0,2.0,2,939.0,0,0,0
0.0,93.0,3.0,4,1500.0,0,1,0
0.0,81.0,3.0,3,1946.0,0,0,1
0.0,105.0,4.0,4,2322.0,0,1,0
1.0,105.0,4.0,5,2360.0,0,0,0
0.0,103.0,3.0,3,1630.0,0,0,0
0.0,98.0,2.0,2,637.0,0,0,0
0.0,72.0,3.0,3,1540.0,0,0,0
0.0,107.0,1.0,1,422.0,0,0,0
1.0,54.0,4.0,6,3240.0,0,1,0
0.0,78.0,4.0,4,1819.0,0,0,0
0.0,44.0,2.0,2,625.0,0,0,0
0.0,27.0,3.0,3,1860.0,0,0,0
1.0,30.0,9.0,9,7000.0,0,0,0
0.0,78.0,4.0,4,1819.0,0,0,0
0.0,111.0,2.0,2,509.0,0,0,0
0.0,105.0,2.0,2,1217.0,1,0,0
0.0,94.0,4.0,4,2273.0,0,0,0
1.0,45.0,3.0,2,1722.0,0,0,0
1.0,47.0,3.0,3,117.0,0,0,0
1.0,47.0,5.0,5,5067.0,1,1,0
1.0,29.0,8.0,11,5000.0,1,1,0
0.0,44.0,3.0,3,1250.0,0,0,0
0.0,111.0,2.0,2,567.0,0,0,0
0.0,5.0,3.0,3,1300.0,1,0,0
0.0,105.0,4.0,5,1805.0,0,1,0
0.0,92.0,3.0,2,1463.0,1,0,0
0.0,75.0,3.0,4,2016.0,0,1,0
1.0,39.0,5.0,6,4680.0,0,1,0
1.0,11.0,5.0,5,3600.0,1,1,1
0.0,89.0,3.0,3,1058.0,1,0,0
0.0,73.0,3.0,3,4278.0,0,0,1
0.0,108.0,2.0,2,1365.0,0,0,0
0.0,108.0,2.0,2,1235.0,0,0,0
1.0,31.0,5.0,6,4500.0,0,0,0
0.0,44.0,4.0,3,2025.0,1,1,0
0.0,98.0,2.0,2,1360.0,0,0,0
1.0,102.0,3.0,3,558.0,0,0,0
1.0,50.0,6.0,7,11286.0,1,1,0
0.0,101.0,2.0,2,1226.0,0,0,1
0.0,4.0,2.0,2,1368.0,0,0,0
1.0,31.0,5.0,5,1783.0,0,1,0
0.0,98.0,2.0,3,944.0,1,0,0
0.0,25.0,3.0,4,1738.0,0,1,0
0.0,39.0,2.0,2,85.0,0,0,0
0.0,71.0,3.0,3,2700.0,0,0,0
1.0,34.0,3.0,3,112.0,0,0,0
0.0,99.0,2.0,2,120.0,1,0,0
0.0,69.0,2.0,2,1278.0,1,0,0
0.0,92.0,3.0,4,2481.0,0,1,0
0.0,39.0,2.0,2,85.0,0,0,0
0.0,5.0,2.0,3,1257.0,0,1,0
1.0,29.0,4.0,2,540.0,0,0,0
1.0,10.0,1.0,1,2680.0,0,0,0
1.0,79.0,2.0,2,900.0,0,0,0
0.0,4.0,3.0,4,1757.0,0,1,0
0.0,77.0,2.0,2,1180.0,0,0,0
0.0,63.0,3.0,2,1750.0,0,1,0
0.0,57.0,3.0,3,1790.0,0,0,0
0.0,73.0,3.0,3,1969.0,0,0,0
0.0,69.0,3.0,3,1549.0,0,0,0
0.0,38.0,2.0,2,1200.0,0,0,0
0.0,9.0,2.0,2,496.0,0,0,0
0.0,39.0,2.0,2,623.0,0,0,0
0.0,2.0,3.0,3,1900.0,0,1,0
0.0,33.0,3.0,3,1608.0,0,1,0
1.0,31.0,6.0,7,4518.0,1,1,1
1.0,30.0,5.0,5,1800.0,1,1,1
0.0,50.0,3.0,3,1385.0,0,0,1
0.0,97.0,4.0,5,2017.0,0,1,0
0.0,83.0,4.0,4,4000.0,1,1,1
0.0,78.0,4.0,4,1804.0,1,1,1
0.0,69.0,3.0,3,1630.0,1,0,0
0.0,97.0,4.0,6,3920.0,0,1,0
0.0,98.0,4.0,4,2038.0,0,1,0
0.0,107.0,2.0,2,1250.0,0,0,0
0.0,81.0,3.0,3,2000.0,0,1,0
0.0,2.0,3.0,3,2944.0,0,1,0
0.0,6.0,3.0,2,1094.0,0,0,0
0.0,34.0,2.0,2,900.0,0,0,0
0.0,91.0,1.0,1,761.0,0,0,0
0.0,27.0,3.0,4,2000.0,0,1,0
0.0,54.0,3.0,3,1493.0,0,0,1
0.0,83.0,4.0,5,2625.0,0,1,0
0.0,89.0,2.0,2,93.0,1,0,0
0.0,111.0,2.0,2,978.0,0,0,0
1.0,30.0,4.0,3,1350.0,0,0,1
1.0,5.0,3.0,5,3534.0,0,0,0
0.0,78.0,3.0,3,1578.0,0,0,0
1.0,79.0,3.0,5,600.0,0,0,0
0.0,89.0,2.0,2,1172.0,0,0,0
0.0,57.0,2.0,2,1098.0,0,0,0
0.0,63.0,3.0,3,1920.0,0,1,0
0.0,57.0,3.0,3,1950.0,0,0,0
0.0,78.0,4.0,4,1819.0,0,0,0
0.0,96.0,2.0,2,533.0,0,0,1
0.0,107.0,1.0,1,344.0,0,0,0
0.0,47.0,3.0,2,1500.0,0,0,0
1.0,57.0,5.0,5,3240.0,1,0,0
1.0,59.0,6.0,5,3132.0,0,0,0
0.0,25.0,1.0,1,450.0,0,0,0
0.0,43.0,3.0,4,2134.0,0,1,0
0.0,8.0,4.0,6,1535.0,0,1,0
1.0,56.0,5.0,4,2367.0,0,0,0
0.0,26.0,5.0,5,2400.0,1,1,1
1.0,21.0,4.0,3,1800.0,0,0,0
0.0,109.0,3.0,5,1807.0,0,1,0
0.0,105.0,3.0,2,1261.0,0,0,0
0.0,27.0,3.0,5,2796.0,0,1,0
0.0,96.0,1.0,1,500.0,0,0,0
0.0,89.0,2.0,2,1700.0,1,0,0
1.0,110.0,9.0,9,3150.0,1,0,0
0.0,96.0,2.0,2,537.0,0,0,0
0.0,101.0,3.0,3,1946.0,0,1,0
0.0,69.0,2.0,2,1278.0,0,0,0
0.0,96.0,3.0,3,1561.0,0,0,0
0.0,41.0,2.0,2,657.0,0,0,0
0.0,14.0,2.0,2,73.0,0,0,0
0.0,97.0,3.0,4,2026.0,0,1,0
1.0,102.0,3.0,2,822.0,0,0,0
0.0,101.0,3.0,3,1944.0,0,0,0
0.0,103.0,4.0,4,2362.0,0,1,0
0.0,92.0,3.0,4,2300.0,1,1,1
0.0,89.0,3.0,4,1416.0,0,1,0
0.0,104.0,4.0,4,2139.0,0,1,0
0.0,75.0,3.0,4,2134.0,0,1,0
1.0,33.0,4.0,2,1458.0,0,0,0
0.0,5.0,3.0,3,1500.0,0,0,0
0.0,2.0,2.0,2,1300.0,0,0,0
0.0,97.0,2.0,2,1484.0,0,0,0
0.0,76.0,2.0,2,581.0,0,0,0
0.0,103.0,2.0,2,1350.0,1,0,0
0.0,92.0,2.0,2,1131.0,0,0,0
0.0,61.0,3.0,4,1900.0,0,1,0
0.0,111.0,3.0,3,1599.0,0,0,0
0.0,5.0,2.0,2,1338.0,0,0,1
1.0,11.0,5.0,5,3600.0,1,1,1
1.0,33.0,6.0,7,3240.0,1,1,1
1.0,93.0,3.0,4,2160.0,1,1,1
0.0,8.0,2.0,2,1200.0,0,0,0
1.0,54.0,4.0,5,3222.0,1,1,1
0.0,105.0,3.0,3,1523.0,0,0,0
1.0,90.0,2.0,3,450.0,0,0,0
0.0,98.0,4.0,4,2132.0,0,1,0
0.0,80.0,4.0,4,2667.0,0,1,0
0.0,39.0,3.0,3,2667.0,1,1,1
0.0,69.0,3.0,3,1721.0,0,0,0
0.0,94.0,4.0,4,2576.0,0,1,0
1.0,93.0,4.0,4,3240.0,0,1,1
1.0,47.0,1.0,1,70.0,0,0,0
0.0,83.0,3.0,4,2185.0,0,1,0
0.0,15.0,4.0,5,2996.0,0,1,0
0.0,74.0,2.0,2,1188.0,0,0,0
0.0,98.0,3.0,3,1746.0,0,0,0
0.0,105.0,3.0,3,2278.0,0,1,0
0.0,111.0,2.0,2,669.0,0,0,0
0.0,43.0,3.0,4,1899.0,1,1,0
0.0,95.0,3.0,3,1575.0,0,0,1
0.0,89.0,3.0,4,2047.0,0,1,0
0.0,97.0,2.0,2,1512.0,0,0,1
0.0,77.0,2.0,2,1068.0,0,0,0
0.0,97.0,2.0,2,1050.0,0,0,0
1.0,5.0,4.0,5,4700.0,0,0,0
0.0,4.0,3.0,3,1315.0,0,0,0
0.0,53.0,3.0,3,1888.0,0,1,0
0.0,103.0,4.0,5,2134.0,1,1,0
1.0,8.0,5.0,4,4000.0,1,1,1
0.0,54.0,3.0,4,1951.0,1,0,0
0.0,11.0,3.0,3,2303.0,0,1,0
1.0,55.0,5.0,4,4500.0,0,0,0
0.0,86.0,4.0,6,2398.0,0,1,0
0.0,88.0,3.0,3,2045.0,0,0,0
0.0,13.0,2.0,2,699.0,0,0,0
0.0,111.0,2.0,2,535.0,0,0,0
0.0,47.0,2.0,2,950.0,0,0,0
1.0,79.0,3.0,2,1000.0,0,0,0
